filename,world_name,character_name,character2_name,character_texture,character2_texture,character_pos,character2_pos
0006002.png,Desert,Lioness,Lion,Blue,Brown,,
0006003.png,Desert,Lioness,Lion,Blue,Purple,,
0006004.png,Desert,Lioness,Lion,Blue,Cyan,,
0006005.png,Desert,Lioness,Lion,Blue,Gray,,
0006006.png,Desert,Lioness,Lion,Green,Red,,
0006007.png,Desert,Lioness,Lion,Green,Blue,,
0006008.png,Desert,Lioness,Lion,Green,Yellow,,
0006009.png,Desert,Lioness,Lion,Green,Brown,,
0006010.png,Desert,Lioness,Lion,Green,Purple,,
0006011.png,Desert,Lioness,Lion,Green,Cyan,,
0006012.png,Desert,Lioness,Lion,Green,Gray,,
0006013.png,Desert,Lioness,Lion,Yellow,Red,,
0006014.png,Desert,Lioness,Lion,Yellow,Blue,,
0006015.png,Desert,Lioness,Lion,Yellow,Green,,
0006016.png,Desert,Lioness,Lion,Yellow,Brown,,
0006017.png,Desert,Lioness,Lion,Yellow,Purple,,
0006018.png,Desert,Lioness,Lion,Yellow,Cyan,,
0006019.png,Desert,Lioness,Lion,Yellow,Gray,,
0006020.png,Desert,Lioness,Lion,Brown,Red,,
0006021.png,Desert,Lioness,Lion,Brown,Blue,,
0006022.png,Desert,Lioness,Lion,Brown,Green,,
0006023.png,Desert,Lioness,Lion,Brown,Yellow,,
0006024.png,Desert,Lioness,Lion,Brown,Purple,,
0006025.png,Desert,Lioness,Lion,Brown,Cyan,,
0006026.png,Desert,Lioness,Lion,Brown,Gray,,
0006027.png,Desert,Lioness,Lion,Purple,Red,,
0006028.png,Desert,Lioness,Lion,Purple,Blue,,
0006029.png,Desert,Lioness,Lion,Purple,Green,,
0006030.png,Desert,Lioness,Lion,Purple,Yellow,,
0006031.png,Desert,Lioness,Lion,Purple,Brown,,
0006032.png,Desert,Lioness,Lion,Purple,Cyan,,
0006033.png,Desert,Lioness,Lion,Purple,Gray,,
0006034.png,Desert,Lioness,Lion,Cyan,Red,,
0006035.png,Desert,Lioness,Lion,Cyan,Blue,,
0006036.png,Desert,Lioness,Lion,Cyan,Green,,
0006037.png,Desert,Lioness,Lion,Cyan,Yellow,,
0006038.png,Desert,Lioness,Lion,Cyan,Brown,,
0006039.png,Desert,Lioness,Lion,Cyan,Purple,,
0006040.png,Desert,Lioness,Lion,Cyan,Gray,,
0006041.png,Desert,Lioness,Lion,Gray,Red,,
0006042.png,Desert,Lioness,Lion,Gray,Blue,,
0006043.png,Desert,Lioness,Lion,Gray,Green,,
0006044.png,Desert,Lioness,Lion,Gray,Yellow,,
0006045.png,Desert,Lioness,Lion,Gray,Brown,,
0006046.png,Desert,Lioness,Lion,Gray,Purple,,
0006047.png,Desert,Lioness,Lion,Gray,Cyan,,
0006048.png,Desert,Lioness,Rhinoceros,Red,Blue,,
0006049.png,Desert,Lioness,Rhinoceros,Red,Green,,
0006050.png,Desert,Lioness,Rhinoceros,Red,Yellow,,
0006051.png,Desert,Lioness,Rhinoceros,Red,Brown,,
0006052.png,Desert,Lioness,Rhinoceros,Red,Purple,,
0006053.png,Desert,Lioness,Rhinoceros,Red,Cyan,,
0006054.png,Desert,Lioness,Rhinoceros,Red,Gray,,
0006055.png,Desert,Lioness,Rhinoceros,Blue,Red,,
0006056.png,Desert,Lioness,Rhinoceros,Blue,Green,,
0006057.png,Desert,Lioness,Rhinoceros,Blue,Yellow,,
0006058.png,Desert,Lioness,Rhinoceros,Blue,Brown,,
0006059.png,Desert,Lioness,Rhinoceros,Blue,Purple,,
0006060.png,Desert,Lioness,Rhinoceros,Blue,Cyan,,
0006061.png,Desert,Lioness,Rhinoceros,Blue,Gray,,
0006062.png,Desert,Lioness,Rhinoceros,Green,Red,,
0006063.png,Desert,Lioness,Rhinoceros,Green,Blue,,
0006064.png,Desert,Lioness,Rhinoceros,Green,Yellow,,
0006065.png,Desert,Lioness,Rhinoceros,Green,Brown,,
0006066.png,Desert,Lioness,Rhinoceros,Green,Purple,,
0006067.png,Desert,Lioness,Rhinoceros,Green,Cyan,,
0006068.png,Desert,Lioness,Rhinoceros,Green,Gray,,
0006069.png,Desert,Lioness,Rhinoceros,Yellow,Red,,
0006070.png,Desert,Lioness,Rhinoceros,Yellow,Blue,,
0006071.png,Desert,Lioness,Rhinoceros,Yellow,Green,,
0006072.png,Desert,Lioness,Rhinoceros,Yellow,Brown,,
0006073.png,Desert,Lioness,Rhinoceros,Yellow,Purple,,
0006074.png,Desert,Lioness,Rhinoceros,Yellow,Cyan,,
0006075.png,Desert,Lioness,Rhinoceros,Yellow,Gray,,
0006076.png,Desert,Lioness,Rhinoceros,Brown,Red,,
0006077.png,Desert,Lioness,Rhinoceros,Brown,Blue,,
0006078.png,Desert,Lioness,Rhinoceros,Brown,Green,,
0006079.png,Desert,Lioness,Rhinoceros,Brown,Yellow,,
0006080.png,Desert,Lioness,Rhinoceros,Brown,Purple,,
0006081.png,Desert,Lioness,Rhinoceros,Brown,Cyan,,
0006082.png,Desert,Lioness,Rhinoceros,Brown,Gray,,
0006083.png,Desert,Lioness,Rhinoceros,Purple,Red,,
0006084.png,Desert,Lioness,Rhinoceros,Purple,Blue,,
0006085.png,Desert,Lioness,Rhinoceros,Purple,Green,,
0006086.png,Desert,Lioness,Rhinoceros,Purple,Yellow,,
0006087.png,Desert,Lioness,Rhinoceros,Purple,Brown,,
0006088.png,Desert,Lioness,Rhinoceros,Purple,Cyan,,
0006089.png,Desert,Lioness,Rhinoceros,Purple,Gray,,
0006090.png,Desert,Lioness,Rhinoceros,Cyan,Red,,
0006091.png,Desert,Lioness,Rhinoceros,Cyan,Blue,,
0006092.png,Desert,Lioness,Rhinoceros,Cyan,Green,,
0006093.png,Desert,Lioness,Rhinoceros,Cyan,Yellow,,
0006094.png,Desert,Lioness,Rhinoceros,Cyan,Brown,,
0006095.png,Desert,Lioness,Rhinoceros,Cyan,Purple,,
0006096.png,Desert,Lioness,Rhinoceros,Cyan,Gray,,
0006097.png,Desert,Lioness,Rhinoceros,Gray,Red,,
0006098.png,Desert,Lioness,Rhinoceros,Gray,Blue,,
0006099.png,Desert,Lioness,Rhinoceros,Gray,Green,,
0006100.png,Desert,Lioness,Rhinoceros,Gray,Yellow,,
0006101.png,Desert,Lioness,Rhinoceros,Gray,Brown,,
0006102.png,Desert,Lioness,Rhinoceros,Gray,Purple,,
0006103.png,Desert,Lioness,Rhinoceros,Gray,Cyan,,
0006104.png,Desert,Lioness,Zebra,Red,Blue,,
0006105.png,Desert,Lioness,Zebra,Red,Green,,
0006106.png,Desert,Lioness,Zebra,Red,Yellow,,
0006107.png,Desert,Lioness,Zebra,Red,Brown,,
0006108.png,Desert,Lioness,Zebra,Red,Purple,,
0006109.png,Desert,Lioness,Zebra,Red,Cyan,,
0006110.png,Desert,Lioness,Zebra,Red,Gray,,
0006111.png,Desert,Lioness,Zebra,Blue,Red,,
0006112.png,Desert,Lioness,Zebra,Blue,Green,,
0006113.png,Desert,Lioness,Zebra,Blue,Yellow,,
0006114.png,Desert,Lioness,Zebra,Blue,Brown,,
0006115.png,Desert,Lioness,Zebra,Blue,Purple,,
0006116.png,Desert,Lioness,Zebra,Blue,Cyan,,
0006117.png,Desert,Lioness,Zebra,Blue,Gray,,
0006118.png,Desert,Lioness,Zebra,Green,Red,,
0006119.png,Desert,Lioness,Zebra,Green,Blue,,
0006120.png,Desert,Lioness,Zebra,Green,Yellow,,
0006121.png,Desert,Lioness,Zebra,Green,Brown,,
0006122.png,Desert,Lioness,Zebra,Green,Purple,,
0006123.png,Desert,Lioness,Zebra,Green,Cyan,,
0006124.png,Desert,Lioness,Zebra,Green,Gray,,
0006125.png,Desert,Lioness,Zebra,Yellow,Red,,
0006126.png,Desert,Lioness,Zebra,Yellow,Blue,,
0006127.png,Desert,Lioness,Zebra,Yellow,Green,,
0006128.png,Desert,Lioness,Zebra,Yellow,Brown,,
0006129.png,Desert,Lioness,Zebra,Yellow,Purple,,
0006130.png,Desert,Lioness,Zebra,Yellow,Cyan,,
0006131.png,Desert,Lioness,Zebra,Yellow,Gray,,
0006132.png,Desert,Lioness,Zebra,Brown,Red,,
0006133.png,Desert,Lioness,Zebra,Brown,Blue,,
0006134.png,Desert,Lioness,Zebra,Brown,Green,,
0006135.png,Desert,Lioness,Zebra,Brown,Yellow,,
0006136.png,Desert,Lioness,Zebra,Brown,Purple,,
0006137.png,Desert,Lioness,Zebra,Brown,Cyan,,
0006138.png,Desert,Lioness,Zebra,Brown,Gray,,
0006139.png,Desert,Lioness,Zebra,Purple,Red,,
0006140.png,Desert,Lioness,Zebra,Purple,Blue,,
0006141.png,Desert,Lioness,Zebra,Purple,Green,,
0006142.png,Desert,Lioness,Zebra,Purple,Yellow,,
0006143.png,Desert,Lioness,Zebra,Purple,Brown,,
0006144.png,Desert,Lioness,Zebra,Purple,Cyan,,
0006145.png,Desert,Lioness,Zebra,Purple,Gray,,
0006146.png,Desert,Lioness,Zebra,Cyan,Red,,
0006147.png,Desert,Lioness,Zebra,Cyan,Blue,,
0006148.png,Desert,Lioness,Zebra,Cyan,Green,,
0006149.png,Desert,Lioness,Zebra,Cyan,Yellow,,
0006150.png,Desert,Lioness,Zebra,Cyan,Brown,,
0006151.png,Desert,Lioness,Zebra,Cyan,Purple,,
0006152.png,Desert,Lioness,Zebra,Cyan,Gray,,
0006153.png,Desert,Lioness,Zebra,Gray,Red,,
0006154.png,Desert,Lioness,Zebra,Gray,Blue,,
0006155.png,Desert,Lioness,Zebra,Gray,Green,,
0006156.png,Desert,Lioness,Zebra,Gray,Yellow,,
0006157.png,Desert,Lioness,Zebra,Gray,Brown,,
0006158.png,Desert,Lioness,Zebra,Gray,Purple,,
0006159.png,Desert,Lioness,Zebra,Gray,Cyan,,
0006160.png,Desert,Rhinoceros,Crow,Red,Blue,,
0006161.png,Desert,Rhinoceros,Crow,Red,Green,,
0006162.png,Desert,Rhinoceros,Crow,Red,Yellow,,
0006163.png,Desert,Rhinoceros,Crow,Red,Brown,,
0006164.png,Desert,Rhinoceros,Crow,Red,Purple,,
0006165.png,Desert,Rhinoceros,Crow,Red,Cyan,,
0006166.png,Desert,Rhinoceros,Crow,Red,Gray,,
0006167.png,Desert,Rhinoceros,Crow,Blue,Red,,
0006168.png,Desert,Rhinoceros,Crow,Blue,Green,,
0006169.png,Desert,Rhinoceros,Crow,Blue,Yellow,,
0006170.png,Desert,Rhinoceros,Crow,Blue,Brown,,
0006171.png,Desert,Rhinoceros,Crow,Blue,Purple,,
0006172.png,Desert,Rhinoceros,Crow,Blue,Cyan,,
0006173.png,Desert,Rhinoceros,Crow,Blue,Gray,,
0006174.png,Desert,Rhinoceros,Crow,Green,Red,,
0006175.png,Desert,Rhinoceros,Crow,Green,Blue,,
0006176.png,Desert,Rhinoceros,Crow,Green,Yellow,,
0006177.png,Desert,Rhinoceros,Crow,Green,Brown,,
0006178.png,Desert,Rhinoceros,Crow,Green,Purple,,
0006179.png,Desert,Rhinoceros,Crow,Green,Cyan,,
0006180.png,Desert,Rhinoceros,Crow,Green,Gray,,
0006181.png,Desert,Rhinoceros,Crow,Yellow,Red,,
0006182.png,Desert,Rhinoceros,Crow,Yellow,Blue,,
0006183.png,Desert,Rhinoceros,Crow,Yellow,Green,,
0006184.png,Desert,Rhinoceros,Crow,Yellow,Brown,,
0006185.png,Desert,Rhinoceros,Crow,Yellow,Purple,,
0006186.png,Desert,Rhinoceros,Crow,Yellow,Cyan,,
0006187.png,Desert,Rhinoceros,Crow,Yellow,Gray,,
0006188.png,Desert,Rhinoceros,Crow,Brown,Red,,
0006189.png,Desert,Rhinoceros,Crow,Brown,Blue,,
0006190.png,Desert,Rhinoceros,Crow,Brown,Green,,
0006191.png,Desert,Rhinoceros,Crow,Brown,Yellow,,
0006192.png,Desert,Rhinoceros,Crow,Brown,Purple,,
0006193.png,Desert,Rhinoceros,Crow,Brown,Cyan,,
0006194.png,Desert,Rhinoceros,Crow,Brown,Gray,,
0006195.png,Desert,Rhinoceros,Crow,Purple,Red,,
0006196.png,Desert,Rhinoceros,Crow,Purple,Blue,,
0006197.png,Desert,Rhinoceros,Crow,Purple,Green,,
0006198.png,Desert,Rhinoceros,Crow,Purple,Yellow,,
0006199.png,Desert,Rhinoceros,Crow,Purple,Brown,,
0006200.png,Desert,Rhinoceros,Crow,Purple,Cyan,,
0006201.png,Desert,Rhinoceros,Crow,Purple,Gray,,
0006202.png,Desert,Rhinoceros,Crow,Cyan,Red,,
0006203.png,Desert,Rhinoceros,Crow,Cyan,Blue,,
0006204.png,Desert,Rhinoceros,Crow,Cyan,Green,,
0006205.png,Desert,Rhinoceros,Crow,Cyan,Yellow,,
0006206.png,Desert,Rhinoceros,Crow,Cyan,Brown,,
0006207.png,Desert,Rhinoceros,Crow,Cyan,Purple,,
0006208.png,Desert,Rhinoceros,Crow,Cyan,Gray,,
0006209.png,Desert,Rhinoceros,Crow,Gray,Red,,
0006210.png,Desert,Rhinoceros,Crow,Gray,Blue,,
0006211.png,Desert,Rhinoceros,Crow,Gray,Green,,
0006212.png,Desert,Rhinoceros,Crow,Gray,Yellow,,
0006213.png,Desert,Rhinoceros,Crow,Gray,Brown,,
0006214.png,Desert,Rhinoceros,Crow,Gray,Purple,,
0006215.png,Desert,Rhinoceros,Crow,Gray,Cyan,,
0006216.png,Desert,Rhinoceros,Fox,Red,Blue,,
0006217.png,Desert,Rhinoceros,Fox,Red,Green,,
0006218.png,Desert,Rhinoceros,Fox,Red,Yellow,,
0006219.png,Desert,Rhinoceros,Fox,Red,Brown,,
0006220.png,Desert,Rhinoceros,Fox,Red,Purple,,
0006221.png,Desert,Rhinoceros,Fox,Red,Cyan,,
0006222.png,Desert,Rhinoceros,Fox,Red,Gray,,
0006223.png,Desert,Rhinoceros,Fox,Blue,Red,,
0006224.png,Desert,Rhinoceros,Fox,Blue,Green,,
0006225.png,Desert,Rhinoceros,Fox,Blue,Yellow,,
0006226.png,Desert,Rhinoceros,Fox,Blue,Brown,,
0006227.png,Desert,Rhinoceros,Fox,Blue,Purple,,
0006228.png,Desert,Rhinoceros,Fox,Blue,Cyan,,
0006229.png,Desert,Rhinoceros,Fox,Blue,Gray,,
0006230.png,Desert,Rhinoceros,Fox,Green,Red,,
0006231.png,Desert,Rhinoceros,Fox,Green,Blue,,
0006232.png,Desert,Rhinoceros,Fox,Green,Yellow,,
0006233.png,Desert,Rhinoceros,Fox,Green,Brown,,
0006234.png,Desert,Rhinoceros,Fox,Green,Purple,,
0006235.png,Desert,Rhinoceros,Fox,Green,Cyan,,
0006236.png,Desert,Rhinoceros,Fox,Green,Gray,,
0006237.png,Desert,Rhinoceros,Fox,Yellow,Red,,
0006238.png,Desert,Rhinoceros,Fox,Yellow,Blue,,
0006239.png,Desert,Rhinoceros,Fox,Yellow,Green,,
0006240.png,Desert,Rhinoceros,Fox,Yellow,Brown,,
0006241.png,Desert,Rhinoceros,Fox,Yellow,Purple,,
0006242.png,Desert,Rhinoceros,Fox,Yellow,Cyan,,
0006243.png,Desert,Rhinoceros,Fox,Yellow,Gray,,
0006244.png,Desert,Rhinoceros,Fox,Brown,Red,,
0006245.png,Desert,Rhinoceros,Fox,Brown,Blue,,
0006246.png,Desert,Rhinoceros,Fox,Brown,Green,,
0006247.png,Desert,Rhinoceros,Fox,Brown,Yellow,,
0006248.png,Desert,Rhinoceros,Fox,Brown,Purple,,
0006249.png,Desert,Rhinoceros,Fox,Brown,Cyan,,
0006250.png,Desert,Rhinoceros,Fox,Brown,Gray,,
0006251.png,Desert,Rhinoceros,Fox,Purple,Red,,
0006252.png,Desert,Rhinoceros,Fox,Purple,Blue,,
0006253.png,Desert,Rhinoceros,Fox,Purple,Green,,
0006254.png,Desert,Rhinoceros,Fox,Purple,Yellow,,
0006255.png,Desert,Rhinoceros,Fox,Purple,Brown,,
0006256.png,Desert,Rhinoceros,Fox,Purple,Cyan,,
0006257.png,Desert,Rhinoceros,Fox,Purple,Gray,,
0006258.png,Desert,Rhinoceros,Fox,Cyan,Red,,
0006259.png,Desert,Rhinoceros,Fox,Cyan,Blue,,
0006260.png,Desert,Rhinoceros,Fox,Cyan,Green,,
0006261.png,Desert,Rhinoceros,Fox,Cyan,Yellow,,
0006262.png,Desert,Rhinoceros,Fox,Cyan,Brown,,
0006263.png,Desert,Rhinoceros,Fox,Cyan,Purple,,
0006264.png,Desert,Rhinoceros,Fox,Cyan,Gray,,
0006265.png,Desert,Rhinoceros,Fox,Gray,Red,,
0006266.png,Desert,Rhinoceros,Fox,Gray,Blue,,
0006267.png,Desert,Rhinoceros,Fox,Gray,Green,,
0006268.png,Desert,Rhinoceros,Fox,Gray,Yellow,,
0006269.png,Desert,Rhinoceros,Fox,Gray,Brown,,
0006270.png,Desert,Rhinoceros,Fox,Gray,Purple,,
0006271.png,Desert,Rhinoceros,Fox,Gray,Cyan,,
0006272.png,Desert,Rhinoceros,DeerStag,Red,Blue,,
0006273.png,Desert,Rhinoceros,DeerStag,Red,Green,,
0006274.png,Desert,Rhinoceros,DeerStag,Red,Yellow,,
0006275.png,Desert,Rhinoceros,DeerStag,Red,Brown,,
0006276.png,Desert,Rhinoceros,DeerStag,Red,Purple,,
0006277.png,Desert,Rhinoceros,DeerStag,Red,Cyan,,
0006278.png,Desert,Rhinoceros,DeerStag,Red,Gray,,
0006279.png,Desert,Rhinoceros,DeerStag,Blue,Red,,
0006280.png,Desert,Rhinoceros,DeerStag,Blue,Green,,
0006281.png,Desert,Rhinoceros,DeerStag,Blue,Yellow,,
0006282.png,Desert,Rhinoceros,DeerStag,Blue,Brown,,
0006283.png,Desert,Rhinoceros,DeerStag,Blue,Purple,,
0006284.png,Desert,Rhinoceros,DeerStag,Blue,Cyan,,
0006285.png,Desert,Rhinoceros,DeerStag,Blue,Gray,,
0006286.png,Desert,Rhinoceros,DeerStag,Green,Red,,
0006287.png,Desert,Rhinoceros,DeerStag,Green,Blue,,
0006288.png,Desert,Rhinoceros,DeerStag,Green,Yellow,,
0006289.png,Desert,Rhinoceros,DeerStag,Green,Brown,,
0006290.png,Desert,Rhinoceros,DeerStag,Green,Purple,,
0006291.png,Desert,Rhinoceros,DeerStag,Green,Cyan,,
0006292.png,Desert,Rhinoceros,DeerStag,Green,Gray,,
0006293.png,Desert,Rhinoceros,DeerStag,Yellow,Red,,
0006294.png,Desert,Rhinoceros,DeerStag,Yellow,Blue,,
0006295.png,Desert,Rhinoceros,DeerStag,Yellow,Green,,
0006296.png,Desert,Rhinoceros,DeerStag,Yellow,Brown,,
0006297.png,Desert,Rhinoceros,DeerStag,Yellow,Purple,,
0006298.png,Desert,Rhinoceros,DeerStag,Yellow,Cyan,,
0006299.png,Desert,Rhinoceros,DeerStag,Yellow,Gray,,
0006300.png,Desert,Rhinoceros,DeerStag,Brown,Red,,
0006301.png,Desert,Rhinoceros,DeerStag,Brown,Blue,,
0006302.png,Desert,Rhinoceros,DeerStag,Brown,Green,,
0006303.png,Desert,Rhinoceros,DeerStag,Brown,Yellow,,
0006304.png,Desert,Rhinoceros,DeerStag,Brown,Purple,,
0006305.png,Desert,Rhinoceros,DeerStag,Brown,Cyan,,
0006306.png,Desert,Rhinoceros,DeerStag,Brown,Gray,,
0006307.png,Desert,Rhinoceros,DeerStag,Purple,Red,,
0006308.png,Desert,Rhinoceros,DeerStag,Purple,Blue,,
0006309.png,Desert,Rhinoceros,DeerStag,Purple,Green,,
0006310.png,Desert,Rhinoceros,DeerStag,Purple,Yellow,,
0006311.png,Desert,Rhinoceros,DeerStag,Purple,Brown,,
0006312.png,Desert,Rhinoceros,DeerStag,Purple,Cyan,,
0006313.png,Desert,Rhinoceros,DeerStag,Purple,Gray,,
0006314.png,Desert,Rhinoceros,DeerStag,Cyan,Red,,
0006315.png,Desert,Rhinoceros,DeerStag,Cyan,Blue,,
0006316.png,Desert,Rhinoceros,DeerStag,Cyan,Green,,
0006317.png,Desert,Rhinoceros,DeerStag,Cyan,Yellow,,
0006318.png,Desert,Rhinoceros,DeerStag,Cyan,Brown,,
0006319.png,Desert,Rhinoceros,DeerStag,Cyan,Purple,,
0006320.png,Desert,Rhinoceros,DeerStag,Cyan,Gray,,
0006321.png,Desert,Rhinoceros,DeerStag,Gray,Red,,
0006322.png,Desert,Rhinoceros,DeerStag,Gray,Blue,,
0006323.png,Desert,Rhinoceros,DeerStag,Gray,Green,,
0006324.png,Desert,Rhinoceros,DeerStag,Gray,Yellow,,
0006325.png,Desert,Rhinoceros,DeerStag,Gray,Brown,,
0006326.png,Desert,Rhinoceros,DeerStag,Gray,Purple,,
0006327.png,Desert,Rhinoceros,DeerStag,Gray,Cyan,,
0006328.png,Desert,Rhinoceros,DeerDoe,Red,Blue,,
0006329.png,Desert,Rhinoceros,DeerDoe,Red,Green,,
0006330.png,Desert,Rhinoceros,DeerDoe,Red,Yellow,,
0006331.png,Desert,Rhinoceros,DeerDoe,Red,Brown,,
0006332.png,Desert,Rhinoceros,DeerDoe,Red,Purple,,
0006333.png,Desert,Rhinoceros,DeerDoe,Red,Cyan,,
0006334.png,Desert,Rhinoceros,DeerDoe,Red,Gray,,
0006335.png,Desert,Rhinoceros,DeerDoe,Blue,Red,,
0006336.png,Desert,Rhinoceros,DeerDoe,Blue,Green,,
0006337.png,Desert,Rhinoceros,DeerDoe,Blue,Yellow,,
0006338.png,Desert,Rhinoceros,DeerDoe,Blue,Brown,,
0006339.png,Desert,Rhinoceros,DeerDoe,Blue,Purple,,
0006340.png,Desert,Rhinoceros,DeerDoe,Blue,Cyan,,
0006341.png,Desert,Rhinoceros,DeerDoe,Blue,Gray,,
0006342.png,Desert,Rhinoceros,DeerDoe,Green,Red,,
0006343.png,Desert,Rhinoceros,DeerDoe,Green,Blue,,
0006344.png,Desert,Rhinoceros,DeerDoe,Green,Yellow,,
0006345.png,Desert,Rhinoceros,DeerDoe,Green,Brown,,
0006346.png,Desert,Rhinoceros,DeerDoe,Green,Purple,,
0006347.png,Desert,Rhinoceros,DeerDoe,Green,Cyan,,
0006348.png,Desert,Rhinoceros,DeerDoe,Green,Gray,,
0006349.png,Desert,Rhinoceros,DeerDoe,Yellow,Red,,
0006350.png,Desert,Rhinoceros,DeerDoe,Yellow,Blue,,
0006351.png,Desert,Rhinoceros,DeerDoe,Yellow,Green,,
0006352.png,Desert,Rhinoceros,DeerDoe,Yellow,Brown,,
0006353.png,Desert,Rhinoceros,DeerDoe,Yellow,Purple,,
0006354.png,Desert,Rhinoceros,DeerDoe,Yellow,Cyan,,
0006355.png,Desert,Rhinoceros,DeerDoe,Yellow,Gray,,
0006356.png,Desert,Rhinoceros,DeerDoe,Brown,Red,,
0006357.png,Desert,Rhinoceros,DeerDoe,Brown,Blue,,
0006358.png,Desert,Rhinoceros,DeerDoe,Brown,Green,,
0006359.png,Desert,Rhinoceros,DeerDoe,Brown,Yellow,,
0006360.png,Desert,Rhinoceros,DeerDoe,Brown,Purple,,
0006361.png,Desert,Rhinoceros,DeerDoe,Brown,Cyan,,
0006362.png,Desert,Rhinoceros,DeerDoe,Brown,Gray,,
0006363.png,Desert,Rhinoceros,DeerDoe,Purple,Red,,
0006364.png,Desert,Rhinoceros,DeerDoe,Purple,Blue,,
0006365.png,Desert,Rhinoceros,DeerDoe,Purple,Green,,
0006366.png,Desert,Rhinoceros,DeerDoe,Purple,Yellow,,
0006367.png,Desert,Rhinoceros,DeerDoe,Purple,Brown,,
0006368.png,Desert,Rhinoceros,DeerDoe,Purple,Cyan,,
0006369.png,Desert,Rhinoceros,DeerDoe,Purple,Gray,,
0006370.png,Desert,Rhinoceros,DeerDoe,Cyan,Red,,
0006371.png,Desert,Rhinoceros,DeerDoe,Cyan,Blue,,
0006372.png,Desert,Rhinoceros,DeerDoe,Cyan,Green,,
0006373.png,Desert,Rhinoceros,DeerDoe,Cyan,Yellow,,
0006374.png,Desert,Rhinoceros,DeerDoe,Cyan,Brown,,
0006375.png,Desert,Rhinoceros,DeerDoe,Cyan,Purple,,
0006376.png,Desert,Rhinoceros,DeerDoe,Cyan,Gray,,
0006377.png,Desert,Rhinoceros,DeerDoe,Gray,Red,,
0006378.png,Desert,Rhinoceros,DeerDoe,Gray,Blue,,
0006379.png,Desert,Rhinoceros,DeerDoe,Gray,Green,,
0006380.png,Desert,Rhinoceros,DeerDoe,Gray,Yellow,,
0006381.png,Desert,Rhinoceros,DeerDoe,Gray,Brown,,
0006382.png,Desert,Rhinoceros,DeerDoe,Gray,Purple,,
0006383.png,Desert,Rhinoceros,DeerDoe,Gray,Cyan,,
0006384.png,Desert,Rhinoceros,Wolf,Red,Blue,,
0006385.png,Desert,Rhinoceros,Wolf,Red,Green,,
0006386.png,Desert,Rhinoceros,Wolf,Red,Yellow,,
0006387.png,Desert,Rhinoceros,Wolf,Red,Brown,,
0006388.png,Desert,Rhinoceros,Wolf,Red,Purple,,
0006389.png,Desert,Rhinoceros,Wolf,Red,Cyan,,
0006390.png,Desert,Rhinoceros,Wolf,Red,Gray,,
0006391.png,Desert,Rhinoceros,Wolf,Blue,Red,,
0006392.png,Desert,Rhinoceros,Wolf,Blue,Green,,
0006393.png,Desert,Rhinoceros,Wolf,Blue,Yellow,,
0006394.png,Desert,Rhinoceros,Wolf,Blue,Brown,,
0006395.png,Desert,Rhinoceros,Wolf,Blue,Purple,,
0006396.png,Desert,Rhinoceros,Wolf,Blue,Cyan,,
0006397.png,Desert,Rhinoceros,Wolf,Blue,Gray,,
0006398.png,Desert,Rhinoceros,Wolf,Green,Red,,
0006399.png,Desert,Rhinoceros,Wolf,Green,Blue,,
0006400.png,Desert,Rhinoceros,Wolf,Green,Yellow,,
0006401.png,Desert,Rhinoceros,Wolf,Green,Brown,,
0006402.png,Desert,Rhinoceros,Wolf,Green,Purple,,
0006403.png,Desert,Rhinoceros,Wolf,Green,Cyan,,
0006404.png,Desert,Rhinoceros,Wolf,Green,Gray,,
0006405.png,Desert,Rhinoceros,Wolf,Yellow,Red,,
0006406.png,Desert,Rhinoceros,Wolf,Yellow,Blue,,
0006407.png,Desert,Rhinoceros,Wolf,Yellow,Green,,
0006408.png,Desert,Rhinoceros,Wolf,Yellow,Brown,,
0006409.png,Desert,Rhinoceros,Wolf,Yellow,Purple,,
0006410.png,Desert,Rhinoceros,Wolf,Yellow,Cyan,,
0006411.png,Desert,Rhinoceros,Wolf,Yellow,Gray,,
0006412.png,Desert,Rhinoceros,Wolf,Brown,Red,,
0006413.png,Desert,Rhinoceros,Wolf,Brown,Blue,,
0006414.png,Desert,Rhinoceros,Wolf,Brown,Green,,
0006415.png,Desert,Rhinoceros,Wolf,Brown,Yellow,,
0006416.png,Desert,Rhinoceros,Wolf,Brown,Purple,,
0006417.png,Desert,Rhinoceros,Wolf,Brown,Cyan,,
0006418.png,Desert,Rhinoceros,Wolf,Brown,Gray,,
0006419.png,Desert,Rhinoceros,Wolf,Purple,Red,,
0006420.png,Desert,Rhinoceros,Wolf,Purple,Blue,,
0006421.png,Desert,Rhinoceros,Wolf,Purple,Green,,
0006422.png,Desert,Rhinoceros,Wolf,Purple,Yellow,,
0006423.png,Desert,Rhinoceros,Wolf,Purple,Brown,,
0006424.png,Desert,Rhinoceros,Wolf,Purple,Cyan,,
0006425.png,Desert,Rhinoceros,Wolf,Purple,Gray,,
0006426.png,Desert,Rhinoceros,Wolf,Cyan,Red,,
0006427.png,Desert,Rhinoceros,Wolf,Cyan,Blue,,
0006428.png,Desert,Rhinoceros,Wolf,Cyan,Green,,
0006429.png,Desert,Rhinoceros,Wolf,Cyan,Yellow,,
0006430.png,Desert,Rhinoceros,Wolf,Cyan,Brown,,
0006431.png,Desert,Rhinoceros,Wolf,Cyan,Purple,,
0006432.png,Desert,Rhinoceros,Wolf,Cyan,Gray,,
